ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
226108,0.778075,0.199888,0.199888,77007.6,821695,0.26,0.735, 26446.6, 8936.84, 1803.65, 0.35666,0.0824093,4.80166e-005,6709.1,347.905
305005,0.666464,0.199888,0.199888,73958.9,19295.9,0.26,0.735, 35674.7, 13185.8, 2182.26, 0.27442,0.0785291,5.05885e-005,5918.95,363.825
271799,0.703296,0.199888,0.199888,71256.3,14157,0.26,0.735, 31790.8, 11409.7, 2021.51, 0.299793,0.0974842,5.96372e-005,4603.15,366.373
229181,0.670846,0.199888,0.199888,67796.3,754774,0.26,0.735, 26806, 9873.15, 1647.62, 0.277364,0.0975789,5.09453e-005,5871.84,372.338
225027,0.593158,0.199888,0.199888,68607.3,20.3679,0.26,0.735, 26320.1, 10323.4, 1473.83, 0.227696,0.0895986,5.06566e-005,7213.61,364.27
250503,0.478332,0.199888,0.199888,69402.1,617.921,0.26,0.735, 29299.9, 12710.8, 1364.23, 0.161389,0.0556899,4.4274e-005,7741.71,363.002
226967,0.707616,0.199888,0.199888,81285.6,6.5528,0.26,0.735, 26547.1, 9494.92, 1695.41, 0.30287,0.0509044,2.91642e-005,11312,370.022
215097,0.777395,0.199888,0.199888,79046.2,94937.3,0.26,0.735, 25158.7, 8506.33, 1714.79, 0.356104,0.0571069,2.7983e-005,9838.94,352.035
223475,0.770377,0.199888,0.199888,77825.1,2.45466e+006,0.26,0.735, 26138.6, 8888.41, 1770.65, 0.35041,0.062632,3.38118e-005,7809.68,358.082
300329,0.772319,0.199888,0.199888,82885.9,62363.8,0.26,0.735, 35127.9, 11926.3, 2383.66, 0.351977,0.0482592,2.3638e-005,12206.1,352.498
334116,0.70811,0.199888,0.199888,72393.4,1.95774e+006,0.26,0.735, 39079.6, 13971.8, 2497.03, 0.303223,0.0687964,3.70046e-005,6645.27,344.346
